CountryYear,Country,Year,Happiness,FBBNKCAPAZS,FBASTNPERZS,ENBIRTHRDNO,ICBUSDISCXQ,ICREGCOSTPCZS,ICCRDINFOXQ,DTDISDLXFCD,ICBUSDFRNXQ,ICBUSEASEXQ,ENFSHTHRDNO,SHSTAACSN,SHSTAACSNRU,SHSTAACSNUR,SHH2OSAFEZS,SHH2OSAFERUZS,SHH2OSAFEURZS,DTINTDLXFCD,DTINTDPNGCD,SHMMRRISKZS,SHMMRRISK,ENMAMTHRDNO,SHSTAMMRT,IQSCIMTHD,SPDYNIMRTIN,SPDYNIMRTFEIN,SPDYNIMRTMAIN,SHDYNNMRT,SHDYNMORT,SHDYNMORTFE,SHDYNMORTMA,SHDTHIMRT,SHMMRDTHS,SHDTHNMRT,SHDTHMORT,IQSCIOVRL,IQSCIPRDC,ENHPTTHRDNO,DTAMTBLATCD,DTDISBLATCD,DTINTBLATCD,DTAMTPBNDCD,DTINTPBNDCD,DTAMTPCBKCD,DTDISPCBKCD,DTINTPCBKCD,DTAMTMLATCD,DTDISMLATCD,DTINTMLATCD,DTAMTOFFTCD,DTDISOFFTCD,DTINTOFFTCD,DTAMTPROPCD,DTDISPROPCD,DTINTPROPCD,DTAMTPRVTCD,DTDISPRVTCD,DTINTPRVTCD,DTAMTDLXFCD,DTAMTDPNGCD,ICCRDPRVTZS,ICWRHPROC,ICPRPPROC,SGGENPARLZS,ICCRDPUBLZS,IQSCISRCE,ICREGPROC,ICLGLCREDXQ,ICTAXPAYM,ICWRHDURS,ICLGLDURS,ICELCTIME,ICPRPDURS,ICREGDURS,ICTAXDURS,ICISVDURS,ICTAXTOTLCPZS
Syrian Arab Republic2009,Syrian Arab Republic,2009,4.978970528,,,,6,27.8,,280713000,50.56,,,94,91.7,95.9,89.5,85.2,93.1,118960000,0,0.15885264,630,,49,50,13.7,,,8.7,15.9,,,7365,250,4671,8504,54.44444444,73.33333,,373464000,48596000,57751000,0,0,0,0,0,125383000,232117000,61209000,498847000,280713000,118960000,0,0,0,0,0,0,498847000,0,0,20,4,12.4,0,40,7,,20,87,872,71,19,15,336,,39.9
Syrian Arab Republic2010,Syrian Arab Republic,2010,4.464707851,,,,7,38.1,,286482000,50.72,,,94.6,92.8,96,89.7,85.9,92.8,111293000,0,0.154197548,650,,49,50,13.2,11.8,14.5,8.4,15.3,13.7,16.8,7010,250,4456,8078,56.66666667,80,,359054000,49791000,51265000,0,0,0,0,0,148738000,236691000,60028000,507792000,286482000,111293000,0,0,0,0,0,0,507792000,0,0,20,4,12.4,2.2,40,7,,20,87,872,71,19,13,336,,39.9
Syrian Arab Republic2011,Syrian Arab Republic,2011,4.037889481,,,,7,17.1,,222029000,51.52,,,95.2,94,96.1,89.9,86.5,92.6,108670000,0,0.162579053,620,,52,70,12.8,,,8.1,15,,,6706,250,4239,7832,60,80,,364795000,120762000,49105000,0,0,0,0,0,144455000,101267000,59565000,509250000,222029000,108670000,0,0,0,0,0,0,509250000,0,0,20,4,12.4,3.7,30,7,,20,87,872,71,19,13,336,,39.9
Syrian Arab Republic2012,Syrian Arab Republic,2012,3.164491177,,,,7,15.6,,0,51.7,,,95.7,95.1,96.2,90.1,87.2,92.3,0,0,0.175129643,570,,56,60,12.6,,,7.8,16,,,6296,260,3893,7999,52.22222222,76.66667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,12,4.9,20,7,,20,87,872,71,19,13,336,,39.9
Syrian Arab Republic2013,Syrian Arab Republic,2013,2.687552929,,,,7,12.5,2,0,46.5,,,95.7,95.1,96.2,90.1,87.2,92.3,0,0,0.19706884,510,,60,30,12.1,,,7.6,15.3,,,5656,280,3549,7188,43.33333333,80,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,12,7,20,7,1,20,,872,71,19,13,336,,39.9
Syrian Arab Republic2015,Syrian Arab Republic,2015,3.46191287,,,18,7,8.5,2,376665000,42.56,175,50,95.7,95.1,96.2,90.1,87.2,92.3,59683000,0,0.226945398,440,15,68,30,11.1,9.9,12.2,7,12.9,11.6,14.1,4708,300,2966,5515,47.77776667,83.3333,4,290668000,205086000,21161000,0,0,0,0,0,141881000,171579000,38522000,432549000,376665000,59683000,0,0,0,0,0,0,432549000,0,0,,4,12.4,5.9,30,7,1,20,,872,71,19,13,336,4.1,42.7
Taiwan Province of China2006,Taiwan Province of China,2006,6.189050198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2008,Taiwan Province of China,2008,5.547682285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2010,Taiwan Province of China,2010,6.228530884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2011,Taiwan Province of China,2011,6.308915138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2012,Taiwan Province of China,2012,6.125916958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2013,Taiwan Province of China,2013,6.340344429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2014,Taiwan Province of China,2014,6.36349678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan Province of China2015,Taiwan Province of China,2015,6.450088024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan2006,Tajikistan,2006,4.613099098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan2007,Tajikistan,2007,4.431608677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan2008,Tajikistan,2008,5.063986778,24.422,5.399917521,,4,27.6,,379431000,,,,93,93,93.2,67.6,58.6,92.7,27905000,2075000,0.143208793,700,,37,50,47.4,,,23.9,56.2,,,9714,81,4909,11367,73.33333333,90,,41715000,286868000,12440000,0,0,0,0,0,10205000,68983000,13390000,51920000,355851000,25830000,0,0,0,0,0,0,63997000,12077000,0,29,6,17.5,0,80,13,,69,369,430,,37,66,296,,83.4
Tajikistan2009,Tajikistan,2009,4.575174809,21.95588384,9.645792199,,6,24.3,,517934000,41.07,,,93.4,93.4,93.3,68.6,59.9,92.8,40765000,16798000,0.141965931,700,,37,60,46,,,23.3,54.3,,,9998,82,5075,11604,77.77777778,93.33333,,20056000,108093000,15157000,0,0,0,0,0,14476000,102980000,8810000,34532000,211073000,23967000,0,0,0,0,0,0,408719000,374187000,0,28,6,17.5,0,80,12,,69,254,430,193,37,42,296,,83.8
Tajikistan2010,Tajikistan,2010,4.380636215,18.90816553,7.475323641,,8,36.9,,924394000,43.42,,,93.7,93.8,93.4,69.7,61.3,92.8,53630000,30772000,0.138615919,720,,35,70,44.7,39.5,49.6,22.8,52.6,46.8,58,10244,82,5237,11822,74.44444444,93.33333,,20675000,104118000,15103000,0,0,0,0,0,16316000,147251000,7755000,36991000,251369000,22858000,0,0,0,0,0,0,630457000,593466000,0,27,6,19,0,60,8,,69,249,430,193,37,16,296,,84
Tajikistan2011,Tajikistan,2011,4.262671471,19.26673328,7.217750824,,8,33.3,,723286000,43.65,,,94,94.2,93.5,70.7,62.7,92.9,63931000,35756000,0.137249277,730,,35,70,43.3,,,22.3,50.9,,,10395,83,5366,11985,75.55555556,96.66667,,12405000,148315000,18256000,0,0,0,0,0,21729000,51824000,9919000,34134000,200139000,28175000,0,0,0,0,0,0,512944000,478810000,0,27,6,19,0,60,5,,69,249,430,193,37,13,296,,84.5
Tajikistan2012,Tajikistan,2012,4.496571541,20.49349734,9.512470659,,8,27.1,,556060000,44.47,,,94.4,94.6,93.6,71.7,64,93,93586000,63232000,0.135656232,740,,34,70,42.1,,,21.8,49.3,,,10542,83,5471,12110,75.55555556,96.66667,,32888000,61959000,20394000,0,0,0,0,0,40645000,42915000,9960000,73533000,104874000,30354000,0,0,0,0,0,0,334454000,260921000,0,27,6,19,0,60,5,,69,310,430,178,37,13,296,,84.5
Tajikistan2013,Tajikistan,2013,4.966521263,19.83757985,13.59362314,,8,25.6,0,430550000,47.38,,,94.7,95.1,93.7,72.7,65.4,93,103956000,73534000,0.134423572,740,,34,70,40.9,,,21.4,47.8,,,10598,84,5558,12154,75.55555556,96.66666667,,49347000,71140000,20881000,0,0,0,0,0,43799000,33940000,9541000,93146000,105080000,30422000,0,0,0,0,0,0,320398000,227252000,2.1,27,6,19,0,60,5,1,69,287,430,178,37,22,296,,80.9
Tajikistan2014,Tajikistan,2014,4.896157742,14.85796348,21.20794095,,8,23.3,6,676653000,51.37,138,,95,95.5,93.8,73.7,66.7,93.1,91431000,60274000,0.131372851,760,,33,70,39.7,,,20.9,46.3,,,10521,83,5552,12055,75.55555556,96.66666667,,62060000,75700000,21109000,0,0,0,0,0,46317000,113577000,10048000,108377000,189277000,31157000,0,0,0,0,0,0,321754000,213377000,7,27,6,16.9,0,60,4,1,36,242,430,133,37,28,281,1.7,81.8
Tajikistan2015,Tajikistan,2015,5.124210835,,,15,8,21.5,7,65727000,54.19,132,5,95,95.5,93.8,73.8,66.7,93.1,28822000,0,0.127137458,790,6,32,70,38.5,33.9,42.9,20.5,44.8,39.7,49.7,10293,82,5494,11799,81.11113333,93.3334,12,72744000,47479000,19898000,0,0,0,0,0,33422000,18248000,8924000,106166000,65727000,28822000,0,0,0,0,0,0,106166000,0,15.9,27,6,19.04761905,0,80,4,1,28,242,430,133,37,11,276,1.7,81.8
Tanzania2006,Tanzania,2006,3.922484159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania2007,Tanzania,2007,4.317949772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania2008,Tanzania,2008,4.384741783,,,,2,46.6,,523209000,,,,12.2,7.8,24.3,55,45.4,81.2,26947000,5876000,3.23932562,31,,566,50,48.3,,,23.2,73.7,,,82636,10000,39760,123662,65.55555556,76.66667,,0,0,27000,0,0,0,0,0,12821000,523209000,21044000,12821000,523209000,21071000,0,0,0,0,0,0,22258000,9437000,0,18,9,30.4,0,70,10,,48,205,515,,73,29,172,,44.4
Tanzania2009,Tanzania,2009,3.407507896,,,,2,41.3,,1064828000,52.62,,,12.6,7.9,25.3,55.1,45.5,80.7,44731000,17778000,3.072670509,33,,542,40,45.6,,,22.3,68.6,,,79535,10000,38966,117550,63.33333333,80,,4000,4623000,558000,0,0,0,0,0,13067000,883998000,23823000,13071000,888621000,24381000,13060000,30000000,2572000,13060000,30000000,2572000,105172000,79041000,0,18,9,30.7,0,70,10,,48,205,515,382,73,29,172,,44.4
Tanzania2010,Tanzania,2010,3.229129076,10.30422459,7.843761225,,2,34.7,,1254392000,55.38,,,13.1,7.9,26.3,55.2,45.5,80.1,49809000,17470000,2.903986919,34,,514,50,42.4,39.3,45.4,21.5,63.4,59.4,67.2,75614,9700,38421,111200,67.77777778,73.33333,,17853000,195368000,1540000,0,0,17197000,17327000,1743000,16958000,825597000,29056000,34811000,1020965000,30596000,0,0,0,17197000,17327000,1743000,131313000,79305000,0,18,9,,0,80,10,,48,205,515,109,73,29,172,,44.4
Tanzania2011,Tanzania,2011,4.073562145,10.01980961,5.396372302,,2,32.2,,1179073000,56.51,,,13.6,8,27.3,55.3,45.5,79.5,52643000,13632000,2.725663402,37,,483,60,40.4,,,20.9,58.9,,,74016,9200,38373,106181,72.22222222,76.66667,,3182000,131604000,1164000,0,0,6744000,303599000,3235000,22686000,436528000,34612000,25868000,568132000,35776000,0,0,0,6744000,303599000,3235000,76112000,43500000,0,18,8,36,0,80,10,,48,205,515,109,73,29,172,,44.9
Tanzania2012,Tanzania,2012,4.006897449,10.06173151,6.401885496,,2,31.8,,977521000,56.51,,,14,8.1,28.3,55.4,45.5,78.9,59530000,16801000,2.590820683,39,,464,60,38.8,,,20.3,55.7,,,73236,9100,38401,103423,72.22222222,76.66667,,3242000,91845000,1064000,0,0,7421000,2450000,3515000,23884000,699630000,38150000,27126000,791475000,39214000,0,0,0,7421000,2450000,3515000,77891000,43344000,0,18,8,36,0,80,9,,48,205,515,109,67,26,172,,44.9
Tanzania2013,Tanzania,2013,3.852394819,10.61353496,5.115144866,,2,27.7,0,2007109000,56.88,,,14.5,8.1,29.3,55.4,45.5,78.4,61831000,3427000,2.449930095,41,,438,60,37.6,,,19.8,53.3,,,73156,8700,38608,101993,72.22222222,76.66666667,,5571000,105374000,1685000,0,0,32303000,221343000,12835000,22954000,927050000,43884000,28525000,1032424000,45569000,0,0,0,32303000,821343000,12835000,80097000,19269000,0,18,8,36,0,80,9,5,48,205,515,109,67,26,185,,44.3
Tanzania2014,Tanzania,2014,3.483278513,10.3461877,6.583984712,,2,25.6,0,1580233000,50.89,140,,15,8.2,30.3,55.5,45.5,77.8,83257000,7108000,2.329081629,43,,418,60,36.2,,,19.3,50.5,,,72398,8500,38684,99367,72.22222222,76.66666667,,2451000,388152000,1363000,0,0,26814000,86755000,24031000,24578000,821342000,50755000,27029000,1209494000,52118000,0,0,0,26814000,86755000,24031000,118129000,64286000,0.59,18,8,36,0,80,9,5,49,205,515,109,67,26,181,3,44.3
Tanzania2015,Tanzania,2015,3.660597324,11.01724111,5.868016598,47,2,18,0,932221000,51.62,139,175,15.6,8.3,31.3,55.6,45.5,77.2,138428000,0,2.202405267,45,38,398,60,35.2,32.3,37.8,18.8,48.7,45,52.1,72069,8200,38575,98180,75.5556,86.6668,602,44187000,121735000,22905000,0,38176000,193542000,208680000,30116000,46130000,601806000,47231000,90317000,723541000,70136000,0,0,0,193542000,208680000,68292000,283859000,0,4.97,18,8,36,0,80,9,5,49,205,515,109,67,26,179,3,43.9
Thailand2006,Thailand,2006,5.88543272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand2007,Thailand,2007,5.783891201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand2008,Thailand,2008,5.636471272,10.1,5.7,,10,7.4,,13525763000,,,,93.5,96.1,89.8,95.6,94.4,97.2,1090849000,835664000,0.03568337,2800,,24,90,13.4,,,8.8,15.6,,,10944,190,7180,12815,81.11111111,73.33333,,788544000,72535000,112210000,1191687000,70737000,651701000,0,57535000,30116000,1629000,9192000,818660000,74164000,121402000,59038000,0,5511000,1902426000,1563542000,133783000,15416783000,12695697000,31.8,17,3,11.7,0,80,9,,22,146,479,,3,33,264,,37.5
Thailand2009,Thailand,2009,5.475645065,8.411595365,5.220618553,,10,7.7,,12989052000,74.59,,,93.4,96.1,89.8,96,95,97.3,1085159000,854574000,0.034683524,2900,,23,90,12.9,,,8.4,15,,,10325,190,6716,12073,80,70,,399049000,63282000,106184000,200000000,58090000,874058000,669959000,57147000,68777000,12811000,5572000,467826000,76093000,111756000,47976000,0,3592000,1122034000,1639959000,118829000,11312797000,9722937000,32.9,17,3,13.3,0,80,8,,22,146,479,37,3,32,264,,36.9
Thailand2010,Thailand,2010,6.216702938,8.526945106,3.8878579,,10,6.9,,16837678000,74.03,,,93.3,96.1,89.9,96.4,95.6,97.4,1075127000,844787000,0.034197573,2900,,23,80,12.5,10.7,14.1,8.1,14.5,12.5,16.3,9844,180,6372,11476,80,80,,507476000,155024000,110350000,150000000,56261000,80575000,1201610000,58035000,26541000,5323000,2430000,534017000,160347000,112780000,38567000,0,3264000,269142000,6281610000,117560000,9385557000,8582398000,35.7,17,3,13.3,0,80,8,,22,146,479,37,3,32,264,,36.9
Thailand2011,Thailand,2011,6.663609028,7.836668922,2.932618577,,10,7,,17451780000,73.82,,,93.3,96.1,89.9,96.8,96.2,97.4,1175504000,912861000,0.032603626,3100,,22,90,12,,,7.8,14,,,9327,170,6056,10939,83.33333333,80,,699133000,391761000,111236000,0,87722000,374218000,745000000,59687000,79393000,101275000,2271000,778526000,493036000,113507000,44140000,0,1727000,418358000,5635000000,149136000,8814525000,7617641000,41.7,17,3,15.8,0,80,7,,22,146,479,37,3,29,264,,36.9
Thailand2012,Thailand,2012,6.300235271,7.806758569,2.430186766,,10,6.7,,29509485000,73.99,,,93.2,96.1,89.9,97.1,96.8,97.5,1353529000,944389000,0.031463874,3200,,22,90,11.6,,,7.5,13.5,,,8934,170,5771,10450,82.22222222,76.66667,,599208000,421162000,105573000,0,255429000,116074000,0,40551000,19912000,313374000,5305000,619120000,734536000,110878000,21324000,0,2282000,137398000,9000000000,298262000,13316488000,12559970000,44.1,17,3,15.8,0,80,6,,22,146,440,37,3,29,264,,37.2
Thailand2013,Thailand,2013,6.231024742,8.523078795,2.303827117,,10,6.4,6,19845801000,74.4,,,93.1,96.1,89.9,97.5,97.4,97.6,1212535000,879939000,0.030527366,3300,,21,80,11.2,,,7.3,13.1,,,8555,160,5571,10058,80,80,,841433000,650777000,75612000,40000000,213166000,293571000,0,38215000,29547000,900913000,3910000,870980000,1551690000,79522000,6841000,0,1693000,340412000,0,253074000,11053867000,9842475000,49.2,17,3,15.8,0,80,6,3,22,146,440,37,3,27.5,264,,29.2
Thailand2014,Thailand,2014,6.985463619,9.211930617,2.305233015,,10,6.6,6,19436951000,71.33,46,,93,96.1,89.9,97.8,98,97.6,1472770000,1109464000,0.02948396,3400,,21,90,10.9,,,7,12.6,,,8228,150,5279,9560,83.33333333,80,,309338000,450634000,65262000,100000000,251290000,0,0,36372000,38814000,28542000,9591000,348152000,479176000,74853000,6295000,0,791000,106295000,0,288453000,12937461000,12483014000,52.7,17,3,6.1,0,80,6,3,22,118,440,37,3,27.5,264,2.7,26.7
Thailand2015,Thailand,2015,6.201762676,9.52873285,2.490392465,51,10,6.4,6,35028000,71.42,49,99,93,96.1,89.9,97.8,98,97.6,277532000,0,0.028118214,3600,54,20,90,10.5,9.1,11.9,6.7,12.3,10.7,13.8,7778,140,4958,9173,85.55556667,86.6667,150,208995000,22117000,45342000,723542000,229254000,1588621000,0,753000,37907000,12911000,1799000,246902000,35028000,47141000,10228000,0,384000,2322391000,0,230391000,2569293000,0,60.2,17,3,6.091370558,0,80,6,3,22,103,440,37,3,27.5,264,2.7,27.5
Togo2006,Togo,2006,3.202429295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo2008,Togo,2008,2.807855129,,,,6,251.3,,2202000,,,,11.5,4,24.3,58.6,41.6,88,51251000,0,2.013801554,50,,402,40,62.5,,,30.4,96.4,,,14252,940,6949,21649,47.77777778,83.33333,,1056000,324000,284000,0,0,0,0,0,139044000,1878000,50967000,140100000,2202000,51251000,0,0,0,0,0,0,140100000,0,0,13,5,11.1,2.6,20,13,,50,302,588,,295,60,270,,52.6
Togo2011,Togo,2011,2.936220884,,,,6,177.2,,30039000,41.62,,,11.5,3.6,24.5,60.5,42.7,89.4,4582000,0,1.940007245,52,,396,50,57.9,,,28.7,88.3,,,13816,970,6865,20880,54.44444444,83.33333,,1078000,4865000,1999000,0,0,0,0,0,8913000,25174000,2583000,9991000,30039000,4582000,0,0,0,0,0,0,9991000,0,0,13,5,11.1,2.5,30,7,,50,302,588,74,295,84,270,,48.9
Togo2014,Togo,2014,2.83895874,,,,7,94.9,0,177775000,47.54,152,,11.6,3.1,24.6,62.4,43.8,90.9,15850000,0,1.786217184,56,,378,40,53.6,,,27.2,80.8,,,13234,960,6733,19849,64.44444444,83.33333333,,8949000,105366000,6274000,0,0,0,0,0,9394000,72409000,9576000,18343000,177775000,15850000,11871000,0,0,11871000,0,0,30214000,0,0,12,5,17.6,3,70,6,6,50,165,588,74,295,10,270,3,50.3
Togo2015,Togo,2015,3.768301964,,,11,7,77.8,0,209582000,49.03,150,35,11.6,2.9,24.7,63.1,44.2,91.4,12871000,0,1.71769885,58,11,368,40,52.3,46.7,57.6,26.7,78.4,72.1,84.4,13077,940,6694,19512,65.55556667,86.6667,12,12614000,88861000,6106000,0,0,0,0,0,10953000,120721000,6765000,23567000,209582000,12871000,16388000,0,0,16388000,0,0,39955000,0,0,12,5,17.58241758,0.5,70,6,6,50,165,488,51,288,10,270,3,48.5
Trinidad and Tobago2006,Trinidad and Tobago,2006,5.832188606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago2008,Trinidad and Tobago,2008,6.696444035,,,,4,0.9,,,,,,91.3,91.3,91.3,94.6,94.6,94.6,,,0.118432289,840,,63,80,22.2,,,16.2,24.9,,,452,13,330,505,75.55555556,76.66667,,,,,,,,,,,,,,,,,,,,,,,,37.6,16,9,26.8,0,70,9,,40,253,1340,,113,41,210,,36.3
Trinidad and Tobago2011,Trinidad and Tobago,2011,6.518745899,,,,4,0.8,,,62.54,,,91.5,91.5,91.5,95.1,95.1,95.1,,,0.122122507,820,,65,70,20.4,,,14.9,22.9,,,407,13,297,457,71.11111111,73.33333,,,,,,,,,,,,,,,,,,,,,,,,46,16,9,28.6,0,70,8,,39,253,1340,61,113,40,210,,31
Trinidad and Tobago2013,Trinidad and Tobago,2013,6.167706966,,,,4,0.8,6,,63.75,,,91.5,91.5,91.5,95.1,95.1,95.1,,,0.120404133,830,,64,70,19.2,,,14,21.5,,,375,13,273,421,70,70,,,,,,,,,,,,,,,,,,,,,,,,63.2,16,9,28.6,0,70,7,6,39,253,1340,61,77,35.5,210,,31.5
Tunisia2009,Tunisia,2009,5.025470257,8.5,13.2,,4,5.7,,1548302000,66.54,,,88.3,72.2,96.7,95.2,87.2,99.4,699969000,101925000,0.145026635,690,,68,80,15.7,,,10.6,18.3,,,2832,130,1910,3270,76.66666667,80,,329133000,370467000,72065000,313379000,217189000,58004000,52788000,38652000,507930000,944499000,263357000,837063000,1314966000,335422000,24502000,3548000,6781000,395885000,56336000,262622000,1349948000,117000000,0,17,4,27.6,19.9,70,10,,22,86,565,65,39,11,228,,62.3
Tunisia2010,Tunisia,2010,5.130520821,8.4,13,,4,5,,1642273000,68.35,,,89,73.7,96.9,95.8,88.4,99.6,670134000,124000000,0.145173284,690,,67,80,14.9,13.3,16.4,10.1,17.4,15.7,18.9,2769,130,1875,3199,78.88888889,86.66667,,328855000,397831000,69716000,0,193048000,459730000,31265000,38482000,558310000,1108765000,239601000,887165000,1506596000,309317000,50076000,7412000,5287000,509806000,38677000,236817000,1616971000,220000000,0,17,4,27.6,22.9,70,10,,8,93,565,65,39,11,144,,62.3
Tunisia2011,Tunisia,2011,4.87648201,8.5,13.3,,4,4.2,,2244212000,68.44,,,89.6,75.2,97,96.3,89.6,99.8,678068000,118600000,0.145155974,690,,66,80,14.2,,,9.6,16.5,,,2730,130,1844,3137,77.77777778,83.33333,,291170000,531110000,72323000,814171000,203043000,66693000,24565000,25043000,569303000,1599786000,257284000,860473000,2130896000,329607000,17863000,1751000,1775000,898727000,26316000,229861000,1905200000,146000000,0,17,4,26.7,27.3,70,10,,8,93,565,65,39,11,144,,62.4
Tunisia2012,Tunisia,2012,4.463531017,7.8,14.9,,4,4.1,,3416725000,68.56,,,90.3,76.8,97.1,96.9,90.8,100,610125000,110000000,0.144100473,690,,64,70,13.6,,,9.2,15.8,,,2709,130,1831,3110,74.44444444,83.33333,,279168000,447199000,75324000,650000000,135049000,63180000,15334000,21662000,601266000,1599960000,266525000,880434000,2047159000,341849000,15855000,17000,1565000,729035000,1313566000,158276000,1899469000,290000000,0,17,4,26.7,27.8,70,10,,8,93,565,65,39,11,144,,62.4
Tunisia2013,Tunisia,2013,5.245604992,6,15.2,,4,4.7,5,1509263000,69.26,,,90.9,78.3,97.3,97.3,92,100,571772000,82851000,0.144248908,690,,64,70,13.1,,,8.8,15.2,,,2693,130,1807,3087,73.33333333,80,,256658000,380939000,78251000,443140000,154861000,51575000,7191000,15341000,618615000,874188000,239249000,875273000,1255127000,317500000,3898000,2089000,1219000,498613000,234136000,171421000,1799616000,425730000,0,17,4,26.7,28.8,70,10,2,8,93,565,65,39,11,144,,62.4
Tunisia2014,Tunisia,2014,4.763594627,6.3,15.8,,4,4.2,5,2484031000,64.12,75,,91.6,79.8,97.4,97.7,93.2,100,457964000,0,0.143176402,700,,63,80,12.6,,,8.5,14.6,,,2641,130,1780,3026,72.22222222,76.66666667,,364078000,809744000,75139000,0,96736000,79021000,133565000,14858000,745459000,1038990000,270194000,1109537000,1848734000,345333000,3478000,1259000,1037000,82499000,635297000,112631000,1315836000,123800000,0,17,4,31.3,30.2,60,10,2,8,93,565,65,39,11,144,1.3,62.4
Tunisia2015,Tunisia,2015,5.131611824,,,10,4,3.9,5,2152636000,64.88,74,39,91.6,79.8,97.4,97.7,93.2,100,345613000,0,0.140912439,710,13,62,80,12.1,10.9,13.3,8.2,14,12.7,15.3,2546,130,1724,2919,76.66673333,80.0002,7,410329000,769360000,81472000,0,105576000,75928000,97037000,11822000,904979000,1277106000,145790000,1315308000,2046466000,227262000,10053000,9133000,953000,85981000,106170000,118351000,1401289000,0,0,17,4,31.33640553,28.9,70,10,2,8,93,565,65,39,11,144,1.3,59.9
Turkey2005,Turkey,2005,4.718733788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey2007,Turkey,2007,5.623471737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey2008,Turkey,2008,5.118231773,12.1,3.441673401,,9,14.9,,65148774000,,,,92,79.2,97.6,97.5,93.6,99.2,11395974000,6226599000,0.075129551,1300,,32,80,18.9,,,11.7,22.2,,,24158,420,14927,28465,84.44444444,93.33333,,641662000,1068561000,125518000,3789588000,3252256000,2235482000,2763570000,1175753000,927899000,2781276000,577272000,1569561000,3849837000,702790000,141854000,65395000,38576000,6166924000,6828965000,4466585000,40169485000,32433000000,26.3,22,7,9.1,12.7,80,7,,11,143,420,,7,7,223,,44.3
Turkey2009,Turkey,2009,5.212841511,12.49293869,4.969976254,,9,14.2,,39688268000,65.3,,,92.5,80.1,97.7,98,94.7,99.5,10421309000,5635488000,0.062202824,1600,,27,90,17.6,,,10.8,20.6,,,22693,350,13900,26597,86.66666667,90,,648103000,1034063000,128657000,2274726000,3099589000,2439912000,1275204000,1006357000,1001885000,3714874000,521803000,1649988000,4748937000,650460000,104994000,78819000,29415000,4819632000,5093298000,4135361000,49657248000,43187628000,42.9,22,7,9.1,15.9,80,7,,11,143,420,70,7,7,223,,43.3
